link_id, from_tile_id, from_pos_idx, to_tile_id, to_pos_idx, control_radius_percent, color, ref_color, opacity
l5454,tile5,622,tile2,595,0.3, ,c5,0.1
l5455,tile2,595,tile4,613,0.3, ,c2,0.1
l5456,tile4,613,tile0,558,0.3, ,c4,0.1
l5457,tile0,558,tile6,622,0.3, ,c0,0.1
l5458,tile6,622,tile1,628,0.3, ,c6,0.1
l5459,tile1,628,tile6,623,0.3, ,c1,0.1
l5460,tile6,623,tile3,573,0.3, ,c6,0.1
l5461,tile3,573,tile4,614,0.3, ,c3,0.1
l5462,tile4,614,tile2,596,0.3, ,c4,0.1
l5463,tile2,596,tile5,623,0.3, ,c2,0.1
l5464,tile5,623,tile2,597,0.3, ,c5,0.1
l5465,tile2,598,tile5,624,0.3, ,c2,0.1
l5466,tile5,624,tile7,608,0.3, ,c5,0.1
l5467,tile7,609,tile1,629,0.3, ,c7,0.1
l5468,tile1,629,tile9,611,0.3, ,c1,0.1
l5469,tile9,611,tile5,625,0.3, ,c9,0.1
l5470,tile5,625,tile4,615,0.3, ,c5,0.1
l5471,tile4,615,tile2,599,0.3, ,c4,0.1
l5472,tile2,599,tile9,612,0.3, ,c2,0.1
l5473,tile9,612,tile1,630,0.3, ,c9,0.1
l5474,tile1,630,tile6,624,0.3, ,c1,0.1
l5475,tile6,624,tile2,600,0.3, ,c6,0.1
l5476,tile2,600,tile9,613,0.3, ,c2,0.1
l5477,tile9,614,tile1,631,0.3, ,c9,0.1
l5478,tile1,631,tile9,615,0.3, ,c1,0.1
l5479,tile9,615,tile3,574,0.3, ,c9,0.1
l5480,tile3,574,tile0,559,0.3, ,c3,0.1
l5481,tile0,559,tile6,625,0.3, ,c0,0.1
l5482,tile6,625,tile4,616,0.3, ,c6,0.1
l5483,tile4,616,tile5,626,0.3, ,c4,0.1
l5484,tile5,627,tile3,575,0.3, ,c5,0.1
l5485,tile3,575,tile7,610,0.3, ,c3,0.1
l5486,tile7,611,tile9,616,0.3, ,c7,0.1
l5487,tile9,617,tile1,632,0.3, ,c9,0.1
l5488,tile1,632,tile4,617,0.3, ,c1,0.1
l5489,tile4,617,tile0,560,0.3, ,c4,0.1
l5490,tile0,560,tile3,576,0.3, ,c0,0.1
l5491,tile3,576,tile7,612,0.3, ,c3,0.1
l5492,tile7,612,tile3,577,0.3, ,c7,0.1
l5493,tile3,577,tile4,618,0.3, ,c3,0.1
l5494,tile4,618,tile0,561,0.3, ,c4,0.1
l5495,tile0,561,tile4,619,0.3, ,c0,0.1
l5496,tile4,619,tile3,578,0.3, ,c4,0.1
l5497,tile3,578,tile2,601,0.3, ,c3,0.1
l5498,tile2,601,tile8,583,0.3, ,c2,0.1
l5499,tile8,583,tile7,613,0.3, ,c8,0.1
l5500,tile7,613,tile5,628,0.3, ,c7,0.1
l5501,tile5,628,tile2,602,0.3, ,c5,0.1
l5502,tile2,602,tile6,626,0.3, ,c2,0.1
l5503,tile6,626,tile2,603,0.3, ,c6,0.1
l5504,tile2,603,tile8,584,0.3, ,c2,0.1
l5505,tile8,586,tile9,618,0.3, ,c8,0.1
l5506,tile9,618,tile6,627,0.3, ,c9,0.1
l5507,tile6,627,tile3,579,0.3, ,c6,0.1
l5508,tile3,579,tile9,619,0.3, ,c3,0.1
l5509,tile9,620,tile5,629,0.3, ,c9,0.1
l5510,tile5,629,tile8,587,0.3, ,c5,0.1
l5511,tile8,587,tile7,614,0.3, ,c8,0.1
l5512,tile7,614,tile9,621,0.3, ,c7,0.1
l5513,tile9,621,tile4,620,0.3, ,c9,0.1
l5514,tile4,620,tile7,615,0.3, ,c4,0.1
l5515,tile7,615,tile5,630,0.3, ,c7,0.1
l5516,tile5,630,tile7,616,0.3, ,c5,0.1
l5517,tile7,616,tile2,604,0.3, ,c7,0.1
l5518,tile2,604,tile9,622,0.3, ,c2,0.1
l5519,tile9,622,tile1,633,0.3, ,c9,0.1
l5520,tile1,633,tile7,617,0.3, ,c1,0.1
l5521,tile7,617,tile4,621,0.3, ,c7,0.1
l5522,tile4,621,tile6,628,0.3, ,c4,0.1
l5523,tile6,628,tile4,622,0.3, ,c6,0.1
l5524,tile4,622,tile2,605,0.3, ,c4,0.1
l5525,tile2,605,tile6,629,0.3, ,c2,0.1
l5526,tile6,629,tile3,580,0.3, ,c6,0.1
l5527,tile3,580,tile5,631,0.3, ,c3,0.1
l5528,tile5,631,tile7,618,0.3, ,c5,0.1
l5529,tile7,618,tile4,623,0.3, ,c7,0.1
l5530,tile4,623,tile5,632,0.3, ,c4,0.1
l5531,tile5,633,tile2,606,0.3, ,c5,0.1
l5532,tile2,606,tile5,634,0.3, ,c2,0.1
l5533,tile5,634,tile4,624,0.3, ,c5,0.1
l5534,tile4,624,tile0,562,0.3, ,c4,0.1
l5535,tile0,562,tile7,619,0.3, ,c0,0.1
l5536,tile7,619,tile9,623,0.3, ,c7,0.1
l5537,tile9,623,tile0,563,0.3, ,c9,0.1
l5538,tile0,563,tile9,624,0.3, ,c0,0.1
l5539,tile9,624,tile1,634,0.3, ,c9,0.1
l5540,tile1,634,tile4,625,0.3, ,c1,0.1
l5541,tile4,625,tile5,635,0.3, ,c4,0.1
l5542,tile5,635,tile1,635,0.3, ,c5,0.1
l5543,tile1,635,tile3,581,0.3, ,c1,0.1
l5544,tile3,581,tile5,636,0.3, ,c3,0.1
l5545,tile5,636,tile7,620,0.3, ,c5,0.1
l5546,tile7,620,tile1,636,0.3, ,c7,0.1
l5547,tile1,638,tile3,582,0.3, ,c1,0.1
l5548,tile3,582,tile6,630,0.3, ,c3,0.1
l5549,tile6,630,tile9,625,0.3, ,c6,0.1
l5550,tile9,625,tile4,626,0.3, ,c9,0.1
l5551,tile4,626,tile1,639,0.3, ,c4,0.1
l5552,tile1,639,tile0,564,0.3, ,c1,0.1
l5553,tile0,564,tile9,626,0.3, ,c0,0.1
l5554,tile9,626,tile1,640,0.3, ,c9,0.1
l5555,tile1,641,tile9,627,0.3, ,c1,0.1
l5556,tile9,627,tile3,583,0.3, ,c9,0.1
l5557,tile3,583,tile9,628,0.3, ,c3,0.1
l5558,tile9,628,tile3,584,0.3, ,c9,0.1
l5559,tile3,584,tile2,607,0.3, ,c3,0.1
l5560,tile2,607,tile5,637,0.3, ,c2,0.1
l5561,tile5,637,tile1,642,0.3, ,c5,0.1
l5562,tile1,642,tile9,629,0.3, ,c1,0.1
l5563,tile9,629,tile1,643,0.3, ,c9,0.1
l5564,tile1,643,tile0,565,0.3, ,c1,0.1
l5565,tile0,565,tile7,621,0.3, ,c0,0.1
l5566,tile7,621,tile6,631,0.3, ,c7,0.1
l5567,tile6,631,tile0,566,0.3, ,c6,0.1
l5568,tile0,566,tile2,608,0.3, ,c0,0.1
l5569,tile2,608,tile0,567,0.3, ,c2,0.1
l5570,tile0,567,tile8,588,0.3, ,c0,0.1
l5571,tile8,588,tile2,609,0.3, ,c8,0.1
l5572,tile2,609,tile5,638,0.3, ,c2,0.1
l5573,tile5,638,tile2,610,0.3, ,c5,0.1
l5574,tile2,610,tile0,568,0.3, ,c2,0.1
l5575,tile0,568,tile2,611,0.3, ,c0,0.1
l5576,tile2,611,tile6,632,0.3, ,c2,0.1
l5577,tile6,632,tile1,644,0.3, ,c6,0.1
l5578,tile1,644,tile8,589,0.3, ,c1,0.1
l5579,tile8,589,tile7,622,0.3, ,c8,0.1
l5580,tile7,622,tile9,630,0.3, ,c7,0.1
l5581,tile9,630,tile8,590,0.3, ,c9,0.1
l5582,tile8,590,tile5,639,0.3, ,c8,0.1
l5583,tile5,639,tile3,585,0.3, ,c5,0.1
l5584,tile3,585,tile1,645,0.3, ,c3,0.1
l5585,tile1,645,tile8,591,0.3, ,c1,0.1
l5586,tile8,592,tile7,623,0.3, ,c8,0.1
l5587,tile7,624,tile0,569,0.3, ,c7,0.1
l5588,tile0,569,tile5,640,0.3, ,c0,0.1
l5589,tile5,640,tile8,593,0.3, ,c5,0.1
l5590,tile8,593,tile4,627,0.3, ,c8,0.1
l5591,tile4,627,tile2,612,0.3, ,c4,0.1
l5592,tile2,612,tile9,631,0.3, ,c2,0.1
l5593,tile9,631,tile7,625,0.3, ,c9,0.1
l5594,tile7,625,tile2,613,0.3, ,c7,0.1
l5595,tile2,613,tile5,641,0.3, ,c2,0.1
l5596,tile5,641,tile9,632,0.3, ,c5,0.1
l5597,tile9,632,tile1,646,0.3, ,c9,0.1
l5598,tile1,646,tile6,633,0.3, ,c1,0.1
l5599,tile6,633,tile7,626,0.3, ,c6,0.1
l5600,tile7,627,tile8,594,0.3, ,c7,0.1
l5601,tile8,594,tile1,647,0.3, ,c8,0.1
l5602,tile1,647,tile3,586,0.3, ,c1,0.1
l5603,tile3,586,tile1,648,0.3, ,c3,0.1
l5604,tile1,648,tile4,628,0.3, ,c1,0.1
l5605,tile4,628,tile9,633,0.3, ,c4,0.1
l5606,tile9,633,tile6,634,0.3, ,c9,0.1
l5607,tile6,634,tile9,634,0.3, ,c6,0.1
l5608,tile9,635,tile0,570,0.3, ,c9,0.1
l5609,tile0,571,tile9,636,0.3, ,c0,0.1
l5610,tile9,636,tile0,572,0.3, ,c9,0.1
l5611,tile0,572,tile1,649,0.3, ,c0,0.1
l5612,tile1,649,tile9,637,0.3, ,c1,0.1
l5613,tile9,637,tile2,614,0.3, ,c9,0.1
l5614,tile2,614,tile1,650,0.3, ,c2,0.1
l5615,tile1,651,tile6,635,0.3, ,c1,0.1
l5616,tile6,635,tile9,638,0.3, ,c6,0.1
l5617,tile9,638,tile7,628,0.3, ,c9,0.1
l5618,tile7,628,tile1,652,0.3, ,c7,0.1
l5619,tile1,652,tile7,629,0.3, ,c1,0.1
l5620,tile7,629,tile3,587,0.3, ,c7,0.1
l5621,tile3,587,tile7,630,0.3, ,c3,0.1
l5622,tile7,630,tile2,615,0.3, ,c7,0.1
l5623,tile2,615,tile7,631,0.3, ,c2,0.1
l5624,tile7,631,tile8,595,0.3, ,c7,0.1
l5625,tile8,595,tile4,629,0.3, ,c8,0.1
l5626,tile4,629,tile7,632,0.3, ,c4,0.1
l5627,tile7,632,tile6,636,0.3, ,c7,0.1
l5628,tile6,636,tile8,596,0.3, ,c6,0.1
l5629,tile8,596,tile4,630,0.3, ,c8,0.1
l5630,tile4,630,tile7,633,0.3, ,c4,0.1
l5631,tile7,633,tile2,616,0.3, ,c7,0.1
l5632,tile2,616,tile6,637,0.3, ,c2,0.1
l5633,tile6,637,tile8,597,0.3, ,c6,0.1
l5634,tile8,597,tile6,638,0.3, ,c8,0.1
l5635,tile6,638,tile0,573,0.3, ,c6,0.1
l5636,tile0,573,tile8,598,0.3, ,c0,0.1
l5637,tile8,598,tile4,631,0.3, ,c8,0.1
l5638,tile4,631,tile9,639,0.3, ,c4,0.1
l5639,tile9,639,tile0,574,0.3, ,c9,0.1
l5640,tile0,575,tile3,588,0.3, ,c0,0.1
l5641,tile3,589,tile7,634,0.3, ,c3,0.1
l5642,tile7,635,tile0,576,0.3, ,c7,0.1
l5643,tile0,576,tile2,617,0.3, ,c0,0.1
l5644,tile2,617,tile4,632,0.3, ,c2,0.1
l5645,tile4,632,tile2,618,0.3, ,c4,0.1
l5646,tile2,618,tile4,633,0.3, ,c2,0.1
l5647,tile4,633,tile2,619,0.3, ,c4,0.1
l5648,tile2,619,tile9,640,0.3, ,c2,0.1
l5649,tile9,640,tile1,653,0.3, ,c9,0.1
l5650,tile1,653,tile6,639,0.3, ,c1,0.1
l5651,tile6,639,tile5,642,0.3, ,c6,0.1
l5652,tile5,642,tile1,654,0.3, ,c5,0.1
l5653,tile1,654,tile3,590,0.3, ,c1,0.1
l5654,tile3,590,tile0,577,0.3, ,c3,0.1
l5655,tile0,578,tile5,643,0.3, ,c0,0.1
l5656,tile5,643,tile0,579,0.3, ,c5,0.1
l5657,tile0,580,tile5,644,0.3, ,c0,0.1
l5658,tile5,644,tile1,655,0.3, ,c5,0.1
l5659,tile1,655,tile6,640,0.3, ,c1,0.1
l5660,tile6,640,tile8,599,0.3, ,c6,0.1
l5661,tile8,599,tile3,591,0.3, ,c8,0.1
l5662,tile3,591,tile2,620,0.3, ,c3,0.1
l5663,tile2,620,tile3,592,0.3, ,c2,0.1
l5664,tile3,593,tile6,641,0.3, ,c3,0.1
l5665,tile6,641,tile4,634,0.3, ,c6,0.1
l5666,tile4,634,tile3,594,0.3, ,c4,0.1
l5667,tile3,594,tile5,645,0.3, ,c3,0.1
l5668,tile5,645,tile0,581,0.3, ,c5,0.1
l5669,tile0,581,tile3,595,0.3, ,c0,0.1
l5670,tile3,595,tile8,600,0.3, ,c3,0.1
l5671,tile8,600,tile9,641,0.3, ,c8,0.1
l5672,tile9,641,tile5,646,0.3, ,c9,0.1
l5673,tile5,646,tile1,656,0.3, ,c5,0.1
l5674,tile1,656,tile7,636,0.3, ,c1,0.1
l5675,tile7,636,tile0,582,0.3, ,c7,0.1
l5676,tile0,582,tile2,621,0.3, ,c0,0.1
l5677,tile2,621,tile9,642,0.3, ,c2,0.1
l5678,tile9,642,tile8,601,0.3, ,c9,0.1
l5679,tile8,601,tile9,643,0.3, ,c8,0.1
l5680,tile9,643,tile3,596,0.3, ,c9,0.1
l5681,tile3,596,tile9,644,0.3, ,c3,0.1
l5682,tile9,644,tile2,622,0.3, ,c9,0.1
l5683,tile2,623,tile3,597,0.3, ,c2,0.1
l5684,tile3,598,tile4,635,0.3, ,c3,0.1
l5685,tile4,635,tile5,647,0.3, ,c4,0.1
l5686,tile5,647,tile1,657,0.3, ,c5,0.1
l5687,tile1,657,tile7,637,0.3, ,c1,0.1
l5688,tile7,637,tile2,624,0.3, ,c7,0.1
l5689,tile2,625,tile0,583,0.3, ,c2,0.1
l5690,tile0,583,tile1,658,0.3, ,c0,0.1
l5691,tile1,658,tile3,599,0.3, ,c1,0.1
l5692,tile3,599,tile8,602,0.3, ,c3,0.1
l5693,tile8,602,tile1,659,0.3, ,c8,0.1
l5694,tile1,659,tile2,626,0.3, ,c1,0.1
l5695,tile2,626,tile8,603,0.3, ,c2,0.1
l5696,tile8,603,tile0,584,0.3, ,c8,0.1
l5697,tile0,584,tile6,642,0.3, ,c0,0.1
l5698,tile6,642,tile9,645,0.3, ,c6,0.1
l5699,tile9,645,tile6,643,0.3, ,c9,0.1
l5700,tile6,643,tile5,648,0.3, ,c6,0.1
l5701,tile5,648,tile0,585,0.3, ,c5,0.1
l5702,tile0,585,tile1,660,0.3, ,c0,0.1
l5703,tile1,661,tile7,638,0.3, ,c1,0.1
l5704,tile7,638,tile8,604,0.3, ,c7,0.1
l5705,tile8,604,tile4,636,0.3, ,c8,0.1
l5706,tile4,637,tile0,586,0.3, ,c4,0.1
l5707,tile0,586,tile8,605,0.3, ,c0,0.1
l5708,tile8,605,tile7,639,0.3, ,c8,0.1
l5709,tile7,639,tile4,638,0.3, ,c7,0.1
l5710,tile4,638,tile5,649,0.3, ,c4,0.1
l5711,tile5,649,tile1,662,0.3, ,c5,0.1
l5712,tile1,662,tile9,646,0.3, ,c1,0.1
l5713,tile9,646,tile6,644,0.3, ,c9,0.1
l5714,tile6,644,tile0,587,0.3, ,c6,0.1
l5715,tile0,587,tile1,663,0.3, ,c0,0.1
l5716,tile1,663,tile2,627,0.3, ,c1,0.1
l5717,tile2,627,tile1,664,0.3, ,c2,0.1
l5718,tile1,664,tile2,628,0.3, ,c1,0.1
l5719,tile2,629,tile8,606,0.3, ,c2,0.1
l5720,tile8,606,tile5,650,0.3, ,c8,0.1
l5721,tile5,650,tile9,647,0.3, ,c5,0.1
l5722,tile9,648,tile3,600,0.3, ,c9,0.1
l5723,tile3,600,tile7,640,0.3, ,c3,0.1
l5724,tile7,640,tile1,665,0.3, ,c7,0.1
l5725,tile1,665,tile6,645,0.3, ,c1,0.1
l5726,tile6,645,tile2,630,0.3, ,c6,0.1
l5727,tile2,630,tile3,601,0.3, ,c2,0.1
l5728,tile3,601,tile1,666,0.3, ,c3,0.1
l5729,tile1,666,tile3,602,0.3, ,c1,0.1
l5730,tile3,602,tile0,588,0.3, ,c3,0.1
l5731,tile0,588,tile1,667,0.3, ,c0,0.1
l5732,tile1,667,tile7,641,0.3, ,c1,0.1
l5733,tile7,641,tile1,668,0.3, ,c7,0.1
l5734,tile1,669,tile4,639,0.3, ,c1,0.1
l5735,tile4,641,tile8,607,0.3, ,c4,0.1
l5736,tile8,607,tile4,642,0.3, ,c8,0.1
l5737,tile4,642,tile6,646,0.3, ,c4,0.1
l5738,tile6,646,tile4,643,0.3, ,c6,0.1
l5739,tile4,643,tile0,589,0.3, ,c4,0.1
l5740,tile0,589,tile9,649,0.3, ,c0,0.1
l5741,tile9,649,tile0,590,0.3, ,c9,0.1
l5742,tile0,590,tile3,603,0.3, ,c0,0.1
l5743,tile3,603,tile8,608,0.3, ,c3,0.1
l5744,tile8,608,tile9,650,0.3, ,c8,0.1
l5745,tile9,650,tile0,591,0.3, ,c9,0.1
l5746,tile0,591,tile6,647,0.3, ,c0,0.1
l5747,tile6,647,tile4,644,0.3, ,c6,0.1
l5748,tile4,645,tile9,651,0.3, ,c4,0.1
l5749,tile9,651,tile5,651,0.3, ,c9,0.1
l5750,tile5,651,tile4,646,0.3, ,c5,0.1
l5751,tile4,648,tile0,592,0.3, ,c4,0.1
l5752,tile0,593,tile6,648,0.3, ,c0,0.1
l5753,tile6,648,tile1,670,0.3, ,c6,0.1
l5754,tile1,670,tile9,652,0.3, ,c1,0.1
l5755,tile9,652,tile8,609,0.3, ,c9,0.1
l5756,tile8,609,tile6,649,0.3, ,c8,0.1
l5757,tile6,649,tile9,653,0.3, ,c6,0.1
l5758,tile9,653,tile0,594,0.3, ,c9,0.1
l5759,tile0,594,tile7,642,0.3, ,c0,0.1
l5760,tile7,642,tile5,652,0.3, ,c7,0.1
l5761,tile5,652,tile4,649,0.3, ,c5,0.1
l5762,tile4,649,tile8,610,0.3, ,c4,0.1
l5763,tile8,610,tile5,653,0.3, ,c8,0.1
l5764,tile5,653,tile1,671,0.3, ,c5,0.1
l5765,tile1,671,tile6,650,0.3, ,c1,0.1
l5766,tile6,650,tile0,595,0.3, ,c6,0.1
l5767,tile0,595,tile2,631,0.3, ,c0,0.1
l5768,tile2,631,tile6,651,0.3, ,c2,0.1
l5769,tile6,651,tile3,604,0.3, ,c6,0.1
l5770,tile3,604,tile2,632,0.3, ,c3,0.1
l5771,tile2,632,tile7,643,0.3, ,c2,0.1
l5772,tile7,643,tile5,654,0.3, ,c7,0.1
l5773,tile5,654,tile0,596,0.3, ,c5,0.1
l5774,tile0,596,tile5,655,0.3, ,c0,0.1
l5775,tile5,655,tile2,633,0.3, ,c5,0.1
l5776,tile2,633,tile9,654,0.3, ,c2,0.1
l5777,tile9,654,tile8,611,0.3, ,c9,0.1
l5778,tile8,611,tile3,605,0.3, ,c8,0.1
l5779,tile3,605,tile4,650,0.3, ,c3,0.1
l5780,tile4,650,tile9,655,0.3, ,c4,0.1
l5781,tile9,655,tile1,672,0.3, ,c9,0.1
l5782,tile1,672,tile8,612,0.3, ,c1,0.1
l5783,tile8,612,tile7,644,0.3, ,c8,0.1
l5784,tile7,644,tile4,651,0.3, ,c7,0.1
l5785,tile4,651,tile0,597,0.3, ,c4,0.1
l5786,tile0,597,tile7,645,0.3, ,c0,0.1
l5787,tile7,645,tile8,613,0.3, ,c7,0.1
l5788,tile8,613,tile6,652,0.3, ,c8,0.1
l5789,tile6,653,tile8,614,0.3, ,c6,0.1
l5790,tile8,614,tile0,598,0.3, ,c8,0.1
l5791,tile0,598,tile8,615,0.3, ,c0,0.1
l5792,tile8,616,tile1,673,0.3, ,c8,0.1
l5793,tile1,673,tile8,617,0.3, ,c1,0.1
l5794,tile8,617,tile3,606,0.3, ,c8,0.1
l5795,tile3,607,tile8,618,0.3, ,c3,0.1
l5796,tile8,618,tile5,656,0.3, ,c8,0.1
l5797,tile5,656,tile1,674,0.3, ,c5,0.1
l5798,tile1,674,tile0,599,0.3, ,c1,0.1
l5799,tile0,599,tile2,634,0.3, ,c0,0.1
l5800,tile2,635,tile8,619,0.3, ,c2,0.1
l5801,tile8,619,tile3,608,0.3, ,c8,0.1
l5802,tile3,609,tile4,652,0.3, ,c3,0.1
l5803,tile4,652,tile5,657,0.3, ,c4,0.1
l5804,tile5,657,tile0,600,0.3, ,c5,0.1
l5805,tile0,600,tile8,620,0.3, ,c0,0.1
l5806,tile8,620,tile5,658,0.3, ,c8,0.1
l5807,tile5,658,tile0,601,0.3, ,c5,0.1
l5808,tile0,601,tile4,653,0.3, ,c0,0.1
l5809,tile4,653,tile8,621,0.3, ,c4,0.1
l5810,tile8,621,tile6,654,0.3, ,c8,0.1
l5811,tile6,654,tile0,602,0.3, ,c6,0.1
l5812,tile0,602,tile8,622,0.3, ,c0,0.1
l5813,tile8,622,tile2,636,0.3, ,c8,0.1
l5814,tile2,636,tile5,659,0.3, ,c2,0.1
l5815,tile5,659,tile0,603,0.3, ,c5,0.1
l5816,tile0,603,tile3,610,0.3, ,c0,0.1
l5817,tile3,610,tile9,656,0.3, ,c3,0.1
l5818,tile9,656,tile3,611,0.3, ,c9,0.1
l5819,tile3,611,tile0,604,0.3, ,c3,0.1
l5820,tile0,604,tile2,637,0.3, ,c0,0.1
l5821,tile2,637,tile1,675,0.3, ,c2,0.1
l5822,tile1,675,tile3,612,0.3, ,c1,0.1
l5823,tile3,613,tile2,638,0.3, ,c3,0.1
l5824,tile2,638,tile1,676,0.3, ,c2,0.1
l5825,tile1,676,tile9,657,0.3, ,c1,0.1
l5826,tile9,657,tile7,646,0.3, ,c9,0.1
l5827,tile7,646,tile1,677,0.3, ,c7,0.1
l5828,tile1,677,tile5,660,0.3, ,c1,0.1
l5829,tile5,661,tile1,678,0.3, ,c5,0.1
l5830,tile1,678,tile8,623,0.3, ,c1,0.1
l5831,tile8,623,tile4,654,0.3, ,c8,0.1
l5832,tile4,654,tile3,614,0.3, ,c4,0.1
l5833,tile3,614,tile0,605,0.3, ,c3,0.1
l5834,tile0,605,tile6,655,0.3, ,c0,0.1
l5835,tile6,655,tile3,615,0.3, ,c6,0.1
l5836,tile3,615,tile5,662,0.3, ,c3,0.1
l5837,tile5,662,tile4,655,0.3, ,c5,0.1
l5838,tile4,655,tile5,663,0.3, ,c4,0.1
l5839,tile5,664,tile0,606,0.3, ,c5,0.1
l5840,tile0,607,tile7,647,0.3, ,c0,0.1
l5841,tile7,647,tile6,656,0.3, ,c7,0.1
l5842,tile6,657,tile8,624,0.3, ,c6,0.1
l5843,tile8,624,tile2,639,0.3, ,c8,0.1
l5844,tile2,639,tile8,625,0.3, ,c2,0.1
l5845,tile8,625,tile2,640,0.3, ,c8,0.1
l5846,tile2,640,tile9,658,0.3, ,c2,0.1
l5847,tile9,658,tile4,656,0.3, ,c9,0.1
l5848,tile4,656,tile9,659,0.3, ,c4,0.1
l5849,tile9,659,tile3,616,0.3, ,c9,0.1
l5850,tile3,616,tile0,608,0.3, ,c3,0.1
l5851,tile0,608,tile4,657,0.3, ,c0,0.1
l5852,tile4,657,tile1,679,0.3, ,c4,0.1
l5853,tile1,679,tile3,617,0.3, ,c1,0.1
l5854,tile3,617,tile7,648,0.3, ,c3,0.1
l5855,tile7,649,tile6,658,0.3, ,c7,0.1
l5856,tile6,658,tile5,665,0.3, ,c6,0.1
l5857,tile5,666,tile2,641,0.3, ,c5,0.1
l5858,tile2,641,tile7,650,0.3, ,c2,0.1
l5859,tile7,650,tile9,660,0.3, ,c7,0.1
l5860,tile9,660,tile3,618,0.3, ,c9,0.1
l5861,tile3,618,tile9,661,0.3, ,c3,0.1
l5862,tile9,661,tile7,651,0.3, ,c9,0.1
l5863,tile7,651,tile5,667,0.3, ,c7,0.1
l5864,tile5,667,tile1,680,0.3, ,c5,0.1
l5865,tile1,680,tile7,652,0.3, ,c1,0.1
l5866,tile7,652,tile5,668,0.3, ,c7,0.1
l5867,tile5,668,tile4,658,0.3, ,c5,0.1
l5868,tile4,658,tile6,659,0.3, ,c4,0.1
l5869,tile6,659,tile1,681,0.3, ,c6,0.1
l5870,tile1,681,tile3,619,0.3, ,c1,0.1
l5871,tile3,619,tile9,662,0.3, ,c3,0.1
l5872,tile9,662,tile5,669,0.3, ,c9,0.1
l5873,tile5,669,tile3,620,0.3, ,c5,0.1
l5874,tile3,620,tile9,663,0.3, ,c3,0.1
l5875,tile9,663,tile8,626,0.3, ,c9,0.1
l5876,tile8,626,tile4,659,0.3, ,c8,0.1
l5877,tile4,659,tile6,660,0.3, ,c4,0.1
l5878,tile6,660,tile8,627,0.3, ,c6,0.1
l5879,tile8,627,tile3,621,0.3, ,c8,0.1
l5880,tile3,622,tile9,664,0.3, ,c3,0.1
l5881,tile9,664,tile3,623,0.3, ,c9,0.1
l5882,tile3,623,tile6,661,0.3, ,c3,0.1
l5883,tile6,661,tile3,624,0.3, ,c6,0.1
l5884,tile3,624,tile8,628,0.3, ,c3,0.1
l5885,tile8,628,tile3,625,0.3, ,c8,0.1
l5886,tile3,625,tile0,609,0.3, ,c3,0.1
l5887,tile0,609,tile4,660,0.3, ,c0,0.1
l5888,tile4,660,tile7,653,0.3, ,c4,0.1
l5889,tile7,653,tile4,661,0.3, ,c7,0.1
l5890,tile4,661,tile6,662,0.3, ,c4,0.1
l5891,tile6,662,tile1,682,0.3, ,c6,0.1
l5892,tile1,683,tile9,665,0.3, ,c1,0.1
l5893,tile9,666,tile6,663,0.3, ,c9,0.1
l5894,tile6,664,tile5,670,0.3, ,c6,0.1
l5895,tile5,670,tile3,626,0.3, ,c5,0.1
l5896,tile3,626,tile8,629,0.3, ,c3,0.1
l5897,tile8,629,tile5,671,0.3, ,c8,0.1
l5898,tile5,671,tile8,630,0.3, ,c5,0.1
l5899,tile8,630,tile1,684,0.3, ,c8,0.1
l5900,tile1,684,tile5,672,0.3, ,c1,0.1
l5901,tile5,672,tile3,627,0.3, ,c5,0.1
l5902,tile3,627,tile8,631,0.3, ,c3,0.1
l5903,tile8,631,tile4,662,0.3, ,c8,0.1
l5904,tile4,662,tile2,642,0.3, ,c4,0.1
l5905,tile2,642,tile0,610,0.3, ,c2,0.1
l5906,tile0,610,tile5,673,0.3, ,c0,0.1
l5907,tile5,673,tile6,665,0.3, ,c5,0.1
l5908,tile6,665,tile8,632,0.3, ,c6,0.1
l5909,tile8,632,tile5,674,0.3, ,c8,0.1
l5910,tile5,674,tile3,628,0.3, ,c5,0.1
l5911,tile3,629,tile8,633,0.3, ,c3,0.1
l5912,tile8,633,tile6,666,0.3, ,c8,0.1
l5913,tile6,666,tile2,643,0.3, ,c6,0.1
l5914,tile2,643,tile1,685,0.3, ,c2,0.1
l5915,tile1,685,tile8,634,0.3, ,c1,0.1
l5916,tile8,634,tile6,667,0.3, ,c8,0.1
l5917,tile6,667,tile7,654,0.3, ,c6,0.1
l5918,tile7,654,tile2,644,0.3, ,c7,0.1
l5919,tile2,644,tile5,675,0.3, ,c2,0.1
l5920,tile5,675,tile2,645,0.3, ,c5,0.1
l5921,tile2,645,tile3,630,0.3, ,c2,0.1
l5922,tile3,631,tile4,663,0.3, ,c3,0.1
l5923,tile4,663,tile0,611,0.3, ,c4,0.1
l5924,tile0,611,tile2,646,0.3, ,c0,0.1
l5925,tile2,646,tile8,635,0.3, ,c2,0.1
l5926,tile8,635,tile3,632,0.3, ,c8,0.1
l5927,tile3,632,tile0,612,0.3, ,c3,0.1
l5928,tile0,612,tile8,636,0.3, ,c0,0.1
l5929,tile8,636,tile7,655,0.3, ,c8,0.1
l5930,tile7,655,tile1,686,0.3, ,c7,0.1
l5931,tile1,687,tile2,647,0.3, ,c1,0.1
l5932,tile2,647,tile3,633,0.3, ,c2,0.1
l5933,tile3,633,tile2,648,0.3, ,c3,0.1
